MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.75,1,1.330223,0.4778318,28,1.93,1.15,11,1.9,0.7,2,1.54,7.65,30,1.99,9.85,30,2,7.45,30,1.99,10,0.1,3.72,12,51,857.5018,184.1133,163.4075,57.02892,616.643,137.2593,127.9721,4761219,713619200,1204221000,1359237,7510628,971911800,515279400,1.305239e-05,0.0001550216,0.001597444,0.00119311,0.0002825126,0.001162066,4.343485e-05,30.2623266880266,7.94217489904716,5.60903335682084,443.399216203765,24.9994026517977,524143.611029766,140.478598717819,0.131879499291027,-51.672644936282,42.4976454931624,370168,0.000814752742214427,7.2952625629084e-05,34.6392,6.74558697036106e-07,1.21432718671793e-05,0.00154541635780286,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.1,8,1.95,0.1552725,10,1.83,1.4,30,1.99,0.55,1,0.5061219,5.15,30,2.055678,9.45,30,2,7.593953,28,2,7.34609,3.983414,6.649189,14,31,979.2225,145.3216,183.4115,9.046725,694.8122,197.3666,28.39997,6722521,258923000,3274968000,1862484,18256240,442125900,970305500,0.0007101972,0.0001926436,0.0007254015,0.002795058,0.0003004493,0.001334271,0.001131021,29.6912663771599,5.76029923061343,5.79327973187847,140.068330417442,24.4361064463611,157906.60823598,140.720676593172,0.0364517820387889,221.5,94.4785483425934,158810.7,0.000338431081644006,0.000206036257444596,69.64776,4.71172702551537e-07,4.37862637847564e-06,0.00343618013228708,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.05,1,0.12,0.9,14,1.88,1.719304,4,1.59,0.3658227,1,0.5060802,5.15,30,2,9.45,30,2,6.9,30,1.99,7.34609,3.6,4.301961,12,41,741.4164,166.4338,215.9823,15.43193,671.0891,129.5721,109.5552,6018325,331336700,467014700,1572569,7580040,476133400,1152347000,0.0006718352,9.469045e-07,0.0004839386,0.0007308017,0.0006597051,0.0002447615,1.169742e-05,22.4537827403214,7.03545126277568,10.9015014869368,20423.2254494315,18.0283713579709,128154.520406839,138.637192176884,0.0650925155214352,-45.9640376552127,32.1430074816893,198576.7,0.000224883168659707,0.000171420160457627,57.22929,6.60701075531072e-07,3.08845050163975e-05,0.00517671212331872,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.1,8,0.7597607,1.1,17,1.97,1.019315,3,1.47,0.85,1,0.5204064,9.761692,30,2.006137,9.6,30,2,10,30,2,7.34609,3.6,4.181445,14,34,965.7799,148.7633,231.9479,9.032998,763.6157,106.7713,40.12753,4973265,275800600,263054200,1504991,3535443,1105827000,873124600,0.0005492284,0.0001568047,0.0004074848,0.000605709,0.0006547986,9.157711e-05,9.319609e-06,28.8610272779061,7.28929535520841,8.74866442300494,288.316506689031,23.9526543647887,87539.8882344232,147.990495421507,0.043327850758462,-7.17152296814478,55.6536224435486,105066,0.000148263900453229,0.000185969636537581,62.64213,8.08291250508334e-07,5.96249374646279e-06,0.00336568090406081,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.15,6,0.8688423,0.3567907,11,1.856028,1.25,30,1.97,0.5,1,0.5178087,4.6,30,2,9.25,30,2,7.1,30,1.98,7.34609,1.801639,4.183593,13,17,618.5952,179.9835,316.4993,9.029148,658.3202,243.2371,26.36532,6622366,272543900,1402691000,1644864,4729252,506145100,1008586000,0.0007199334,5.338581e-05,0.000606613,0.0008859973,0.001062804,0.002438569,0.0009739521,22.4421884805708,5.17076758312948,8.63292697724809,1814.11936650016,15.1721089886684,110037.955532954,130.330460945984,0.0481285517704026,228.5,92.7314869032082,183715.4,0.000262725650755787,0.000219508759300839,58.27495,5.57935631129075e-07,6.87807585870892e-06,0.00781725186971977,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.5,1,0.1546871,0.7,30,1.95343,1.3,30,1.944013,0.65,30,1.98,9.85,30,2,10,30,2,10,30,2,4.428499,0.1,0.31,12,54,622.265,93.90129,303.7005,9.127863,330.3981,210.1175,263.0027,882844.8,1184555000,631708700,915082.1,1427829,472945400,423789600,0.001454053,3.969019e-06,0.001208472,0.0005543085,0.002242561,0.001107606,0.001613771,101.599809487336,3.547947873958,10.7584537965259,0.00911187002413778,68.455173842136,70923.9425342549,123.505754082755,0.0233214397604692,-53.178114,117.473998207809,215062.9,0.00024679173988009,0.000387297895404262,20.82813,2.95005474146293e-06,1.661137129218e-06,7.10641976232051e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.35,3,1.182345,0.04,5,1.893156,0.2403447,1,2.768713,0.3,1,1.047812,3.689323,30,2,5.841976,20,1.98,9.739181,12,2,3.153593,0.05360089,2.202025,16,34,872.3043,59.6853,25.84502,88.98451,754.7553,29.01628,45.5359,9273962,1216913000,16224940000,8426605,9358065,13241000000,2933440000,0.004379236,7.4244e-05,0.001417869,0.0002779366,0.001635669,0.0006046813,2.877284e-05,48.8433620181487,7.55685662442481,20.0129660361707,0.152832215701316,50.9607730830406,307567.305284212,85.7513839395923,0.0705676080721178,-44.657725686831,57.9415070382843,814536.3,0.000502474430103408,0.000124125353866287,34.59077,4.74520284683252e-07,7.41603264315938e-07,0.000248111396267181,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1,1,0.1245408,0.9,30,1.98,1.1,18,1.91,0.8,28,1.97,9,30,2,10,30,2,10,30,2,1.764591,0.1,0.1,10,21,378.6203,521.2954,109.061,233.7151,20.46116,167.4214,551.3467,845197.2,314636700,354109800,814396.7,925000.9,695276900,354444300,0.0002470241,1.615946e-06,0.002040614,0.0005935017,0.001786026,0.001072801,0.000573683,92.0101944881133,9.35732544080536,13.9501365876687,0.0782235650341352,77.868351877041,106771.269910385,109.225446393228,0.0193064535337247,-58.139356,104.616706371491,159177.3,0.000140869721203229,0.000547644842904952,18.57302,3.17986634919276e-06,7.8707522121646e-06,0.000115505114450576,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.6134426,1,1.458805,0.2749194,14,1.86,0.3130959,2,1.78,0.2874102,1,2.19648,6.264691,30,2,3.96653,12,1.085129,6.712738,30,1.989682,3.829496,0.09284403,1.653532,19,53,1009.406,57.39946,37.95534,48.22191,745.1296,29.60061,80.0667,8524553,1906272000,5048273000,9221856,9494040,9264520000,3880912000,3.37175e-05,6.394202e-05,0.001169838,0.003279638,7.634394e-05,0.0007865419,3.678627e-05,45.8649106054032,8.85335583384266,39.9940958266265,0.123069488287084,44.443448391747,198205.296151947,91.9338693495075,0.0856672054372503,-14.7264854,79.6464017875586,895371.4,0.00027638999389193,0.00027008076880457,43.01443,1.25674406965075e-06,9.66815101586249e-07,0.000170122404767714,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.8784024,9,0.1257093,0.7,30,1.797146,0.9992014,30,1.99,0.65,1,2.00475,4.7,30,2,9.90976,30,2,10,30,1.993984,9.53,0.1,0.4399361,15,54,532.5867,85.55115,218.8993,53.2448,507.9836,199.7794,195.1033,6149810,877042600,760817300,905957.6,2332301,633746500,334794800,0.0005601789,0.0001600367,0.0001079582,0.000887754,0.0009673577,0.002266401,0.001041925,57.3374006317806,4.09165834635517,26.5793154030345,0.028677723190478,56.9411526018286,24378.1217990786,134.91683354844,0.0843504923213705,-1.81348199999999,116.059547605158,158359.7,7.3555620039339e-05,0.000398222420347389,44.17569,3.20664884561159e-06,1.85213985000598e-06,0.0001208097278807,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.5302782,1,1.458805,0.3151391,18,2.020941,0.3342325,7,1.78,0.4284895,6,1.786977,5.467598,30,2,1.552416,1,2,7,19,1.989717,4.08897,0.09508202,1.653532,22,36,877.7228,44.53154,36.81047,59.29103,623.9849,22.53742,83.55482,12293770,1772865000,4621583000,29578130,9596345,9571218000,589645500,3.095941e-05,6.452214e-05,0.001030674,1.161575e-05,0.00298859,0.0008203193,4.538803e-05,63.2693276904767,8.06004923036886,44.6829486852328,0.0194605511752551,55.4272199768711,191036.175296933,88.0764926146388,0.0839251532535038,357,122.390439750377,1059058,0.000292612517932996,0.000760888556153765,60.86319,1.09632305516413e-06,4.27897314136394e-07,0.000154899176567302,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.4,2,0.9912619,0.3604466,30,1.94,0.4492509,7,1.16,0.85,4,1.684553,3.64386,30,2,6.798014,1,1.735387,4.793983,16,2,2.783454,0.07936756,2.74812,20,24,547.1296,42.60395,123.8435,12.40428,542.0958,22.1905,140.548,11881890,1923554000,821630100,17921270,16291380,4140637000,267166600,2.440071e-05,9.290846e-05,0.001630292,2.657361e-05,0.004126537,0.0007475065,5.35602e-05,31.3525133443332,9.12455559811743,61.6903840738216,23.2860514741694,24.5311464944174,276005.808736068,72.7525571099596,0.108099247599931,204,64.3091556343144,1866053,0.000373440556480515,0.000320054709489827,46.75752,6.97583840685023e-07,2.04624928756753e-06,0.0012727397744115,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.6,1,0.12,0.8428176,22,2.000404,0.6375341,1,0.2993631,0.75,30,1.99,4.75,30,2,10,30,2,10.04271,30,1.987624,10,0.5524494,0.31,13,51,334.1792,129.1595,90.98993,8.334194,76.10156,131.3211,150.2764,1045542,554528000,315987100,837618.9,882474.7,1116763000,254609000,0.0005994802,9.959351e-07,0.0009481685,0.001457827,0.0006096337,0.0004966497,0.0005394273,94.664879689575,6.3086346257048,75.2780521167283,0.000306894703751724,81.836537749644,14282.4630201199,138.910725292937,0.0305080520860361,-33.338008,74.9082581713851,170426.1,2.79500580416635e-05,4.37925722932963e-05,29.84636,1.47158767536392e-05,1.61192362649248e-06,8.65010688660961e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.45,30,1.976967,0.3324063,30,1.99,2.1,30,2,18.11327,30,2,5.55,30,1.962876,10,1,0.3761903,6.7,30,1.98,7.622581,2.98,0.6466507,16,59,339.7906,132.8197,92.67383,55.6389,306.0197,166.0969,629.7071,2342559,172066100,381534400,4326293,9527043,10012780,159759200,3.379647e-05,0.0004616943,0.0004858724,0.0001100955,0.001211436,0.001220416,0.0004850075,88.6947400750378,10.4232183537527,149.918861444222,6.98022672269441e-06,99.2331549806906,18674.0410943494,131.865423756988,0.0838083044838776,329,116.81121674323,268591.8,2.21182852924871e-05,0.000104473274466411,53.49744,1.90703754650433e-06,3.27328240145031e-07,2.02215379188631e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.4,3,0.9912619,0.5,20,1.94,0.8561834,1,1.16,1.123948,4,2.220532,1.326235,30,2,4.371666,1,1.345278,7.097625,30,2,2.465396,0.07936756,3.113945,20,54,495.6628,50.92886,77.44222,9.123132,860.8586,11.35467,184.7026,15122890,1167990000,1023187000,27317710,8998213,5110093000,812059000,0.00917624,8.190282e-05,0.0007005467,3.1555e-05,1.703984e-05,0.0002801958,5.645365e-05,39.3246914621433,8.67039222211634,338.869119305935,0.173625394730461,39.8727332042693,71521.6467171921,65.8959167666611,0.0908724345961763,-9.157742,66.7995568175629,2795315,0.000101838909957561,0.000113962197095653,40.83739,3.90497043126958e-07,2.17163248050156e-06,0.000505425971181916,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1.45,30,1.976967,0.3324063,30,1.99,2.1,30,1.603447,8.55,30,2,4.226323,30,1.96,9.518842,1,0.3761903,6.7,30,1.98,7.622581,2.98,0.6466507,16,40,325.7484,126.428,104.6741,68.41487,340.5076,169.6582,654.5564,2689790,209760200,76441430,3518495,10981620,118001200,165473300,3.911825e-05,0.0005445586,0.0005497166,1.107253e-06,0.0008063631,0.001474496,0.0006017021,79.7510170973142,9.65531210615659,180.76578126929,2.04337727746838e-05,78.3735497413179,17407.3951698454,124.852549841817,0.0402385539569293,411,118.175491365302,325899.5,2.22578111246074e-05,9.94586800273654e-05,53.59153,5.28210381136283e-06,4.38545790290012e-07,2.62226535566734e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.4043331,2,1.099024,1.769381,21,2.156291,1.101038,15,1.44483,0.8332481,1,1.314945,4.090636,30,2,3.691824,1,1.623209,3.077092,1,1.983495,1.358302,0.04212343,1.220782,37,40,307.5753,19.20892,223.4105,56.98584,250.9696,86.60743,116.2974,8654101,1637105000,59929930,15404720,134281200,2139184000,1502777000,0.02107376,6.411321e-05,0.0003177879,0.0009392482,2.409482e-05,0.0002615052,4.535892e-05,38.5561053213429,5.86888953665567,322.099580816153,0.241266482218868,37.1124393936278,20785.6987505089,60.4134684678796,0.0798251410140637,421,118.611554663826,1140772,4.37243814555294e-05,0.000530567537009218,47.55891,4.91854643508774e-07,1.91759498555849e-06,0.000667443474408114,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1.05,1,0.12,0.9,14,1.88,1.75,4,1.59,0.55,1,0.5060802,5.15,30,2,9.45,30,2,6.9,30,1.99,7.34609,3.6,4.301961,10,16,693.4164,188.2942,249.0702,17.8319,649.4409,142.338,118.5639,5950068,326231600,414897600,1638713,9049624,365478200,974065700,0.0008194551,9.388279e-07,0.0004050668,0.0008863836,0.0002214344,0.0001905794,1.050101e-05,20.4371660372898,11.3611579226536,7.82451219931789,74650.3492532097,15.9611387319632,203307.273716347,138.638568581113,0.0426944776841527,-50.3025631951454,29.5135980635483,140019.2,0.000220925222522642,0.000159523134534878,70.58883,6.92610986884129e-07,3.96237378388165e-05,0.00741608369160068,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.1,8,1.99,0.95,30,1.98,1,3,1.7,0.6,1,0.12,7.2,30,2,9.7,30,2,8.9,30,2,3.323532,3.6,4.301961,11,7,891.4558,158.964,120.1806,9.03418,751.6884,108.3999,55.82623,5258693,247070200,255855400,1506065,3913166,1053704000,676689000,0.0005509229,0.0001720395,0.0004541881,0.0006061878,0.0007520044,0.0002393192,7.01471e-07,37.1674305690548,11.6708054995977,8.76803166420373,51.6857006548428,34.0564371048814,135064.860452854,127.345641260312,0.0408619337289419,223.5,70.2988674790659,101471.4,0.000142875092302384,0.000436179238719629,71.37336,6.69672314196809e-07,4.73516560423326e-06,0.00176711859255146,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.05,8,1.914652,0.9,13,1.91,1.15,3,1.36,0.9262126,1,0.5211167,5.15,30,2,9.45,30,2,6.9,30,1.99,7.34609,6.229655,4.549312,14,32,774.8987,159.9699,229.6919,63.43419,810.5054,102.2553,288.0333,6116850,256104800,364619400,1529097,15164270,849747400,483188200,0.0005543877,0.0001747812,0.0003465169,0.0006085642,0.000763257,0.0002013887,9.124038e-06,33.3160736965199,15.4610112916632,11.4042941618893,22.3060818710154,30.1528953764968,134350.566954388,148.636919072979,0.0409506190989873,-0.891821700000002,94.1435439230231,99099.17,0.000107279462090549,0.000217010893771412,73.32273,5.89255183851603e-07,4.47887137267844e-06,0.00240934134872589,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.1,7,0.7855338,0.9,13,1.95,1.9,3,1.74,0.5,1,0.5542732,6.509305,30,2,9.074594,30,2,6.95,30,1.99,7.34609,3.6,4.301961,14,36,977.6191,223.7859,243.5177,9.030426,613.6167,116.0195,112.0658,6386491,658863300,500525200,1599060,11239280,398616600,991279800,0.0007228313,0.0001309089,0.0003967484,0.0007310465,0.0002547153,0.0005057432,1.112668e-05,30.7215432724235,14.4443429276069,13.9282229953014,128.609489499938,28.7705543093399,180253.553468701,140.446622506417,0.0417915359638409,-12.7010887261666,52.3023704689899,173812.8,0.000154063948987673,0.000167699628089225,53.91799,5.86455738760759e-07,7.66191332382149e-06,0.00231541469041108,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.1399897,2,2.159484,0.04,17,1.33,0.706565,3,1.65,0.398496,1,1.784063,6.507485,30,2,5.75,30,2,10.40046,30,2.016184,2.982394,0.03614846,1.763402,15,29,891.7473,33.78918,75.22807,72.73041,782.3072,56.13642,74.122,8446096,2508952000,13923590000,8257166,8164334,1920587000,2889380000,2.122323e-05,6.656703e-05,0.0009535464,0.006714018,3.093002e-06,0.0004229341,3.517348e-05,50.3981356375764,16.2066311194431,25.5244291102068,0.0332599835747316,49.5426943610458,445856.584597379,100.450825747435,0.0648024685449861,-61.0891938542322,59.9735808156168,702196.2,0.000339638894623593,0.000112878911692256,30.65317,4.66466930493449e-07,9.54358224682928e-07,6.83247028563927e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1.1,8,1.95,1.715654,10,1.777902,0.2179869,30,3.181053,0.55,1,0.5061219,5.15,30,2.055624,9.45,30,3.057468,6.745368,28,2,7.34609,7.520316,4.301961,15,51,684.6664,191.503,196.2358,8.90749,641.4603,184.1565,82.02154,6868685,223194600,504620600,1312895,15248570,336979000,1162586000,0.0005344929,6.163794e-05,0.0002697555,0.00185992,4.201106e-05,0.00180308,1.781383e-05,36.5029939828353,19.4852625546861,23.0466823652348,6.06519986106296,33.8060342618782,131182.087568354,160.069722550316,0.0404827633705516,116,80.5407918292471,155158.9,8.31157363542345e-05,0.000200619973427311,49.03452,5.25850743661513e-07,3.66995438909362e-06,0.00154259734588297,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.35,3,1.182345,0.04,5,1.893156,0.2403447,1,2.768713,0.167175,1,1.047812,5.528437,30,2,5.841976,20,1.970696,9.739181,12,1.996093,3.153593,0.09338532,2.202025,17,63,990.2196,59.71337,25.84544,88.98637,821.1873,29.03347,40.72749,8747559,1395883000,20712530000,8427618,9349967,13248830000,3544601000,0.004140535,7.411581e-05,0.001415909,3.80809e-05,0.005061697,0.0006046432,3.183285e-05,60.8758147182113,11.6770089247298,20.2608433243432,0.0032996320166055,63.8303788674103,473690.425661116,90.9428321132842,0.069068745656091,-45.8296949,66.8926390773186,821902.9,0.000500815746920298,0.0001254710162156,32.18269,4.13820027288306e-07,1.69824976860578e-07,7.57554494985047e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
