MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,av0,av10,av12,av13,av14,av15,av18,av21,av22,av28,av29,av4,av6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
3.1,30,1.99,0.3,1,1.71,0.3281185,1,1.281742,3.6,1,0.12,2.4,30,1.99,1.75,5,3.514988,2.043649,1,0.12,3.9,30,1.98,1.505666,30,1.99,0.1,10,1.84,0.3,1,1.148877,4.05,30,2,2.05,1,30,9.02,57.0395,2,11.03009,14,62,58.87695,28.12757,120.2264,198.8177,342.7462,78.40755,296.827,185.8062,192.1849,256.6219,11.83148,234.3858,331.784,45186670,2172253000,11675690000,62434830,40305980,40212240,43622250,40004690,58319170,18370850000,14510060000,40827670,51797640,0.001353635,0.0001149813,7.201395e-05,7.758116e-07,0.0004680532,0.0005891366,1.888041e-07,0.0008605597,0.0006378142,0.001304775,0.0001446116,0.0009358615,0.0009038637,75.4987274184444,0.0214638512681644,4.38481340826024,6.82468734742545,63.8364829695983,15627.3325636514,37.1584091349781,0.0732804617323383,-38.9422077033015,58.0888899979991,3192481,8.98860270878672e-05,0.0019230308482845,49.97131,3.96243723495109e-07,4.84165025803632e-05,0.0004568129250484,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
2.55,13,0.12,1.968917,5,2.355337,0.4010634,1,1.000485,3.85,1,0.12,2.1,30,4.152866,2.339179,1,2.22938,2.4,1,0.12,2.95,23,1.954948,3.480646,30,1.983981,0.1,1,2.038534,0.2391789,6,2.074576,4.034078,30,1.946082,2.013156,1,30,11.88864,58.45,2,8.163159,18,59,80.15962,134.7748,53.12089,289.5396,129.0842,147.2436,14.45488,43.38681,304.3078,37.2305,17.31931,26.21062,198.0988,134275400,5401331000,181917600,54243050,40172480,40817770,41353560,40281620,41952540,25152880000,14947820000,40687330,66324180,1.726234e-05,9.4918e-05,2.616821e-05,8.199293e-07,0.0001528441,6.053054e-06,1.748278e-07,0.0004285387,0.0003107188,0.0008013619,0.001167901,0.0001638886,4.556107e-05,63.1454443833337,0.0150778289447652,5.33370285127022,10.4174274445368,48.8463438189871,12873.9832389272,36.6899757093467,0.0898759192434031,-8.8287408,67.0875861659343,4554104,0.000105411770660321,0.00178020516958466,59.59909,4.76057597786905e-07,8.76890337413191e-05,0.000231392885066295,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
2.55,13,0.12,1.700576,5,2.355337,0.4010634,1,1.000485,3.85,1,0.12,2.1,30,4.152866,2.339179,1,2.22938,2.4,1,1.561374,2.95,23,1.954948,3.480646,15,1.983981,0.1,1,2.09824,0.2436157,6,2.074576,4.034078,30,1.946082,2.013156,1,22,8.955739,58.45,2,8.163159,19,49,49.75962,143.6098,49.937,264.9217,93.96885,122.4727,11.41631,35.22187,318.4777,10.09807,18.2719,35.25478,191.9851,150654200,4326905000,202375200,55377240,40216900,41186940,41792650,40196750,42347780,29806330000,13494870000,40846250,266745500,2.338889e-05,7.992508e-05,2.153144e-05,9.305596e-07,0.0001229662,0.0002979786,4.069259e-07,0.0003431169,0.0002577921,0.0007288074,0.001152133,0.0001357577,5.979482e-05,69.2767884412883,0.0247241456826287,10.5640729368008,1.70822906534283,53.5142685636278,19260.1567212436,34.5840513997385,0.107763934650669,-2.68500925000001,70.7591508741498,8229433,9.61730753653549e-05,0.00185058619189117,44.31773,3.11467226377505e-07,5.47291083644938e-05,0.000138480864739998,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
4.05,30,1.99,2.05,19,1.97,0.4,1,1.415487,1.2,30,2,2.4,30,1.99,2.4,3,1.85,2.839972,30,1.99,4.05,30,1.98,1.25,30,1.98,0.04,14,1.91,0.04,2,1.33,4.05,7,1.98,2.15,1,30,9.04,59.41,1.99,10.79799,12,23,254.6456,123.4853,90.81682,96.11515,289.7642,396.2277,320.803,374.4156,102.8047,234.4022,8.299172,213.4367,319.7842,43543580,800598200,10593250000,43293160,40956300,43916360,40084700,40000120,89763950,25331640000,63744930000,42142620,49558510,0.0009073125,0.0001147269,0.0001107067,0.0006772913,0.0007477758,1.852425e-05,0.00127807,0.0009905507,0.000644541,0.003725101,0.0008488468,0.0004411893,0.001927554,100.27415194441,0.315052196840915,0.496705740671896,0.0309557768429533,82.1446433783383,2100947.62760722,39.4963672152263,0.0388540093358545,-33.4161234,63.8638281550795,3312317,0.000823280246647038,0.00048071608290567,53.92863,1.14233851891254e-07,3.41879940091466e-06,4.60897196404297e-05,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
3.9,30,2,0.2,1,0.4917051,0.65,1,1.554373,3.8,1,0.12,2.05,1,0.1294891,2.4,28,1.93,2.4,26,1.97,4.05,1,0.12,2.4,30,1.99,0.4,30,1.96,0.15,2,1.07,3.7,30,2,1.65,4,30,10.16,32.38,1.99,10.30807,10,50,209.6408,16.82862,8.071636,340.753,210.642,256.0066,223.2071,189.6027,404.8073,374.056,22.56191,172.8329,130.6572,43620730,8708657000,4406478000,58263790,72607210,40422130,40084530,40131330,40123720,1671584000,42861140000,42207710,56709600,0.001109937,3.350181e-05,0.0001059724,5.58811e-07,7.904188e-07,0.0001964791,0.0001863964,2.937065e-08,0.001351205,0.001793612,0.0005331558,0.0004814109,0.0008331993,42.2471027043138,0.221556101582169,0.565106730070837,105.935858689392,43.9424055605008,320948.439104236,38.532857876428,0.322438128860925,-90.9638224757359,55.0469778207662,818619.4,0.000178840771271865,0.00151489148111918,57.88797,0.00153000752581036,1.36056861114561e-05,0.00108618542715883,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
4.05,30,1.99,2.05,19,1.97,0.3053851,1,1.415487,1.326153,30,2,2.4,30,1.977385,2.4,3,1.85,2.839972,30,1.99,4.05,21,1.98,1.25,30,2.080923,0.04,14,1.91,0.04,2,1.33,4.05,7,1.98,2.15,1,30,9.04,59.41,1.99,10.79799,14,15,232.2456,135.4852,79.20331,101.1877,141.8809,218.1874,256.8041,299.2213,23.63538,188.0023,8.299978,199.837,238.1842,43543580,42070670,12241100000,43635270,41114730,45039390,40115460,40001020,89496000,31324410000,63172280000,42142620,46161080,0.0007578097,9.616195e-05,9.254459e-05,0.0005067888,0.0006025576,1.759252e-05,0.0008907077,0.000792442,0.0005707655,0.003723714,0.001056081,0.0003568,0.00157274,98.0853878720148,0.264375068862815,0.648835337815094,0.0296401887273308,79.8374540032253,1762572.20531334,38.7053434236029,0.176205810513827,-14.5346460351334,59.2821836150707,4325745,0.000823078771250256,0.000500439788698016,49.87885,0.00140000000210176,3.13692432040741e-06,4.11286551716961e-05,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
1.3,30,1.76,0.05,1,2.270592,0.4,2,1.03,1.3,30,1.99,0.75,30,2.009026,0.75,30,1.98,0.75,30,2.009026,2.796408,30,1.96,0.65,30,2,0.05,30,2.090256,0.05,26,1.81,1.15,30,1.99,0.45,19,1,9.9321,25.43,0.1380512,10.32535,12,55,139.5078,8.828091,8.270726,371.5794,164.5729,72.00241,61.67285,134.4131,295.2091,203.3928,8.83536,271.8577,170.6497,416876000,120011100000,774068000,416259600,423882700,401778100,400065200,401117000,476557000,56889700000,71712940000,726173200,2601173000,0.0002881605,0.0006021575,0.000203198,0.009714031,0.007272322,0.001929749,0.0117694,0.001511099,0.006371237,0.01554531,0.007449513,0.005649754,5.843526e-06,41.0322591144836,0.0819479462613749,0.994287805673653,465.113370391953,36.7244325123501,3030839.47705846,27.1607568333432,0.0608034274129696,-45.3717526003952,50.9870307876393,36773670,0.0045660413748948,0.00054200389369078,43.0399,1.00164795752947e-08,1.54334244438331e-05,0.00174366576722051,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,1
2.55,30,2,0.4,6,1.69,0.35,1,1.007145,3.8,1,0.12,0.8,30,2,2.4,3,1.48,2.3,1,0.12,3.9,30,1.99,2.4,30,1.99,0.1,13,1.96,0.25,4,1.77,4.05,30,1.95,2.35,1,30,11.03,58.45,2,8.696135,10,18,114.2366,27.97345,254.8183,529.8479,76.64301,449.6089,458.4411,156.4835,276.857,317.2183,16.30608,241.2815,378.1096,56143430,2360354000,6737329000,55274720,40617430,40223270,46347800,40010430,44681890,20924400000,22543090000,40729020,46488750,0.001373102,0.0002571195,8.608326e-05,5.364615e-07,0.0004606682,1.617973e-05,1.429206e-07,0.001075703,0.0007745991,0.002023241,0.001034931,0.0004634714,0.001520614,81.2745016921514,0.271772657692199,1.21213036351245,479.02006204781,51.3205732335411,534763.938360594,36.3668736730283,0.0266928876856497,-51.775119,60.4370115487075,2385095,0.000242924508537388,0.00160362420799458,46.19133,2.33081567140719e-07,0.000483318084009174,0.000998750809992566,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
2.45,1,0.1706407,1.5,21,1.99,0.5252148,1,1.208484,7.224356,30,1.96,2.4,30,0.8157175,2.4,1,0.12,2.174356,30,1.99,1.379874,30,2.022564,1.160748,30,1.99,0.15,11,1.82735,0.2,1,1.891537,3.9,30,1.99,1.4,1,1,9.84,52.56,0.1681541,10.22986,13,46,170.7516,116.0366,238.4358,93.60047,228.1474,93.69371,191.2094,171.2067,128.8356,234.809,8.849824,244.5486,117.5858,345112000,60441620,5328552000,40010640,40815100,49288440,40046050,40570920,58698050,4936467000,26420780000,42389800,307026900,8.896395e-06,0.0001494082,1.021947e-05,0.000344296,0.0004555399,1.453736e-06,0.001526116,0.0003374788,0.0004258493,0.001549107,0.0002010959,0.0002622691,0.000501349,41.1075142343602,0.14681368565754,1.71017946696619,502.107406201326,36.0214724804753,344260.936351554,37.132743501463,0.227821302679769,-40.3272572808869,50.0481326782503,4010171,0.000289491745789952,0.000951620851332326,43.04179,0.00219000222002475,4.51880240893465e-05,0.00177441700356451,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
1.3,9,1.87,0.05,2,1.04,0.6,2,1.27,1.3,30,1.99,0.5199315,30,2,0.65,30,2,0.75,30,2,2.3,30,1.97,0.7,30,2,0.05,30,1.98,0.05,16,1.95,1.2,30,2,0.35,30,1,10.24,25.43,0.1200375,8.777886,12,35,25.09877,8.784712,8.462203,354.4012,141.4763,8.002658,8.097662,134.4215,236.0135,163.4279,8.757492,232.773,82.66476,431619300,110435300000,4740488000,417963700,442018800,402478000,400135200,402088300,415367600,58430760000,83407780000,566448100,4282521000,0.0003241734,0.0005512171,0.0001843182,4.301814e-05,0.003868491,0.001550687,0.009415637,0.001228203,0.005146502,0.02476561,0.0155692,0.002267374,8.578032e-06,38.9292888560216,0.0918946240570937,1.74735917052888,632.630199966322,35.5131723655736,2836018.29695241,25.5026132729569,0.0640343734187131,-37.0138682012782,48.3957126052859,53926360,0.00381007832901743,0.000603926475212625,36.87873,7.87008104829502e-09,1.80806651405213e-05,0.00199951076129651,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,1
3.55,30,2,0.15,2,1.71,0.25,1,1.02067,4.239792,1,0.12,2.4,1,0.12,2.2,1,0.12,2.4,21,1.96,7.45,30,1.98,2.4,30,1.99,0.15,11,1.8,0.35,9,1.93983,4.05,30,1.97,2.4,27,30,12.11973,47.64899,2,9.893176,12,63,185.1031,16.32495,31.20033,168.1906,132.0119,389.9204,268.0217,8.025995,409.5932,293.1826,25.64788,411.9982,289.342,47409150,15226110000,45029600,44917430,41769960,67834160,40117860,40020670,45030640,12867140000,6238303000,44717270,45021410,0.0006064603,0.0003072698,4.479139e-05,3.020741e-07,3.274351e-07,6.466005e-07,0.0001198154,0.000640488,0.0007677899,0.001458291,0.001731341,0.0005576675,0.0007754034,19.7290997709408,0.314169929658436,1.13286547575885,1042260.87342047,25.4649017653787,881527.398243226,73.0390444011968,0.18110699025011,-67.0517027672727,66.8494405935518,3178700,0.000346406618581577,0.00141102532177041,47.68938,3.49930922518074e-07,0.000392781364596854,0.043670024614702,"CLASSAB_NULL_Pin_3",40,0.9,0.3,0.1,0
